headlines,text
Video: Refrigerator explodes at internet cafe in China,"Video footage has captured the moment a refrigerator exploded at an internet cafe in the Chinese city of Pingdingshan. The fridge exploded as a customer was walking towards the cashier's counter, but he was not injured. Although two other people at the cafe also remained unhurt, an investigation was launched into the incident. "
"We came, we saw, we conquered: Gayle as WI qualify for WC","After Windies qualified for the 2019 World Cup after beating Scotland in the World Cup Qualifier tournament on Wednesday, all-rounder Chris Gayle said, ""It's been a long journey, but finally we have done it. We came, we saw, we conquered!"" This was for the first time that the two-time World Cup champions had to play the World Cup qualifying tournament."
"Ex-coach Wright and Ganguly were like husband, wife: Laxman","VVS Laxman, at an event on Wednesday, said that former Indian cricket team coach John Wright and former captain Sourav Ganguly were like ""husband and wife"". Ganguly was Team India's captain during John Wright's tenure from 2000-2005. Under Ganguly and Wright, India defeated Australia in a home Test series in 2001 and also reached the 2003 WC final."
Concert hall to open inside a cave in US,"A concert hall is set to open inside a cave in Tennessee, United States. Its owner said, ""When you combine that natural wonder of a cave with music, it's just special."" Interestingly, Tennessee is already home to a concert hall featuring lounge chairs and an antique chandelier from a New York City theatre. "
"Chinese hotel to have 17 floors underground, two underwater","A hotel that is being built in an abandoned open-pit mine with only two of its floors above the ground has neared completion in China. The hotel will have 17 floors underground, while two other floors will be underwater. It will feature nearly 400 guest rooms and an underwater restaurant when it opens in May."
Cryptocurrency startup claims BMW partnership; BMW disagrees,"Automaker BMW has clarified it has no partnership with cryptocurrency startup carVertical, which last week claimed tie-up with BMW to create ""first ever connected reports for cars"". BMW said the startup was using BMW CarData interface available to any third party. However, carVertical said it had a contractual relationship with BMW and both parties understand the word 'partnership' differently."
"Nanofibre dressings heal wounds, promote tissue regeneration","Harvard University researchers have developed wound dressings using naturally occurring proteins in animals to aid in tissue regeneration. The researchers made soy-based nanofibres consisting of plant cellulose and fibrous fibronectin, inspired from foetal skin. Wounds treated with fibronectin dressing showed 84% tissue restoration within 20 days, compared to 55.6% in standard dressing."
Railways made â¹29cr as 17.6L senior citizens gave up subsidy,"Indian Railways has said they earned nearly â¹29 crore due to a rise in the number of senior citizens who have given up their fare subsidy. Over 17.6 lakh senior citizens gave up their ticket subsidies between July 22, 2017, and February 22, 2018. Railways had added a provision last year wherein senior citizens could forgo half or full subsidy."
Scary that Boris Johnson represents nuclear power UK: Russia,"The Russian Foreign Ministry on Wednesday said that it is ""scary"" that UK Foreign Secretary Boris Johnson represents a country that's a nuclear power. It comes after Johnson supported UK MP Ian Austin's claim that Russian President Vladimir Putin will use the 2018 Russia FIFA World Cup just like Adolf Hitler used the 1936 Olympic Games to glorify Nazi ideology."
US mom arrested after video shows baby smoking marijuana,Police in US' North Carolina arrested a 20-year-old identified as the mother of a baby who was seen smoking marijuana in a video shared on Facebook. The woman was charged with two counts of felony child abuse and possession of marijuana. Police said the child is safe and has been placed with a child protective service.
Online auto marketplace CarDekho raises $2.5 million,"Jaipur-based vehicle buying startup CarDekho has raised $2.5 million from existing investor Sequoia Capital in an extended Series B round of funding, according to filings. The startup counts CapitalG, RNT Associates, and Hillhouse Capital Group as its investors. Founded in 2008, CarDekho is an online auto portal which helps users buy vehicles and research about them."
Govt to fully fund education of martyrs' children,"Scrapping the â¹10,000/month cap on funding for education of martyrs' children, the government cleared the way to fully fund the education of children of armed forces personnel missing, killed or disabled on duty. The Finance Ministry issued a notification on Thursday saying that the concession would be applicable in government schools and colleges, and other schools recognised by the government."
Will ensure integrity of Indian elections on FB: Zuckerberg,Facebook CEO Mark Zuckerberg has said the company is committed to ensuring that the integrity of elections in India and around the world is secured. This comes after it was revealed that over 50 million Facebook users' data was exploited to influence 2016 US elections. Zuckerberg also highlighted how Facebook used AI tools to identify Russian bots in previous elections.
Maldives lifts state of emergency after 45 days,Maldives' President Abdulla Yameen Abdul Gayoom on Thursday lifted the state of emergency imposed in the country after a period of 45 days. The emergency was imposed after Maldives' Supreme Court ordered the release of nine jailed opposition MPs including the country's first democratically-elected President Mohamed Nasheed. The government had termed the order an attempt to overthrow the President.
Media uses comedian's name instead of accused JNU professor,"Stand-up comedian Atul Khatri took to Twitter to point out that some news outlets were using his name instead of sexual harassment accused JNU professor Atul Johri. One of the headlines read, ""JNU Professor Atul Khatri Arrested for Sexual Misconduct After Days of Student Protests"". Sharing the snippets of the erroneous news, Khatri tweeted, ""It's #AtulJohri and not #AtulKhatri."""
CBI registers FIR in â¹824-crore loan fraud by Kanishk Gold,The Central Bureau of Investigation has filed an FIR against Chennai-based Kanishk Gold for allegedly cheating a 14-bank consortium led by SBI of â¹824.15 crore. The agency on Wednesday raided several places including residential and office premises of promoters of Kanishk Gold. Those named in the FIR include Kanishk's promoter and MD Bhupesh Jain and his wife Neeta Jain.
Pandya faces FIR over parody account's tweet on Ambedkar ,"A Rajasthan court on Wednesday directed the police to register an FIR against cricketer Hardik Pandya for a tweet on BR Ambedkar that was reportedly posted by a parody account in December. ""Which Ambedkar??? The one who drafted a cross law and constitution or the one who spread the disease called reservation in the country,"" the tweet read."
5 batsmen hit ducks as England avoid lowest-ever Test total,"England were dismissed for 58 against New Zealand in the first Test on Thursday as five of their batsmen got out for ducks. England, who were 23/8 at one stage, managed to score 32 runs more than the lowest-ever Test total of 26, recorded by New Zealand against England in 1955. It was England's sixth-lowest total in Test history."
Chit from dad made me declare in 2001 Test vs Aus: Ganguly,"Former Indian captain Sourav Ganguly has revealed that it was a chit from his father that prompted him to declare the second innings for 657/7 in the 2001 Kolkata Test versus Australia, which India won after following-on. ""My dad...wrote 'what's happening, why you're not declaring? Everybody is screaming at the top of their head',"" Ganguly added."
"Facebook is open to regulation, says CEO Mark Zuckerberg","Facebook CEO Mark Zuckerberg has said, ""I actually am not sure we shouldn't be regulated"". ""I actually think the question is more, what is the right regulation rather than 'Yes or no, should it be regulated?'"" he added. His statement comes while Facebook is facing criticism over the exploitation of users' personal data to influence the US elections."
Will inform 50 mn users whose data was exposed: Zuckerberg,Facebook CEO Mark Zuckerberg has said the company will inform the 50 million users whose data was shared with Cambridge Analytica. Zuckerberg added that Facebook will build a tool for users to check if their data was a part of the data scandal. Earlier it was revealed that the data of the users was exploited to influence the US elections.
YSR Congress calls for Andhra bandh over special status row,YSR Congress and other opposition parties have called for a statewide bandh in Andhra Pradesh to protest against the Centre for refusing special category status to the state. Leaders of various political parties also blocked the National Highways in the state on Thursday between 10 am and 2 pm as part of their protest.
"Prof mistakes Mars for new discovery, apologises after 40min","Peter Dunsby, Professor of Cosmology at the University of Cape Town, reported the detection of a ""very bright optical transient"" as a new discovery, which was, in fact, the planet Mars. However, Dunsby apologised for the report within 40 minutes. Meanwhile, The Astronomer's Telegram, an internet community for astronomers, jokingly presented Dunsby with a certificate for the ""Discovery of Mars""."
"Upload videos of corrupt officials, action will follow: Yogi","Addressing a public meeting in Uttar Pradesh's Firozabad, CM Yogi Adityanath on Wednesday told citizens that action would be taken against corrupt officials after videos of them are uploaded on the anti-corruption portal. Adding that they would be taught how to perform their duties, the Chief Minister said, ""The government will make them work honestly for the public."""
China accuses US of repeatedly abusing world trade rules,"China on Wednesday accused the US of damaging the fair and just nature of the international trade environment by repeatedly abusing the rules of the World Trade Organization (WTO). China made the accusation, citing a recent WTO ruling which said the US had not fully complied with a 2014 ruling against its anti-subsidy tariffs on various products imported from China."
There is a death-themed cafe in Thailand,"There is a death-themed cafe in Thailand where funeral wreaths are used as floral decorations and menu items are named 'painful' and 'illness'. The Kid-Mai Death Cafe also features a coffin, which diners can lie down in to avail a small discount. Its owners say they hope to make diners accept their mortality and live life to the fullest. "
US Federal Reserve hikes interest rate by 25 bps,"The US Federal Reserve officials, meeting for the first time under Chairman Jerome Powell, raised the interest rate by 25 bps to a range of 1.5% to 1.75%. The benchmark rate is closely tied to consumer interest rates, affecting auto loans, mortgage loan and credit cards. The US central bank also forecast at least two more hikes for 2018."
Karma a b***h: Sahil on Jackie's wife being named in CDR row,"Actor Sahil Khan, while speaking about Jackie Shroff's wife Ayesha being summoned in the Call Data Records (CDR) scam, said, ""Karma is a b***h, what goes around comes around."" ""I have moved on, I have forgiven her for whatever happened,"" he added. Ayesha had procured CDR of Sahil and shared it with Rizwan Siddiqui, the main accused in the case."
I'm happy to testify before Congress: Zuckerberg on data row,"On being asked if he will testify before the US Congress, Facebook CEO Mark Zuckerberg has said, ""I'm happy to if it's the right thing to do."" Zuckerberg added the goal is to give Congress all the information it needs. This comes after it was found that over 50 million Facebook users' data was exploited to influence the US elections."
Data harvesting was routine at Facebook: Ex-employee,"Former Facebook Platform Operations Manager Sandy Parakilas has revealed that data harvesting of users by outside software developers was once routine at Facebook. ""During my 16 months (at Facebook), I don't remember a single physical audit of a developer,"" Parakilas said. His statement comes amid the ongoing data controversy at Facebook wherein users' data was exploited to influence US elections."
"Flyers at Delhi airport hide gold in batteries, school bags","Two men were arrested on Wednesday for allegedly trying to smuggle gold worth over â¹1.3 crore at the Delhi airport, an official statement said. In the first instance, a passenger who was allegedly carrying 40 gold sheets inside ten emergency light batteries was intercepted. In another instance, a passenger was accused of concealing gold inside cardboard boxes and school bags. "
Supreme Court drops Stayzilla's appeal against bankruptcy,"The Supreme Court has dismissed Stayzilla's stay appeal on insolvency proceedings ordered by the National Company Law Tribunal. Last year, Stayzilla's vendor Jigsaw Advertising filed an FIR against Stayzilla when the latter suspended operations with arrears amounting â¹1.7 crore. Notably, an informal group named ""Help Yogi"" was formed to help Stayzilla CEO when he was jailed on counts of cheating."
"Maser, microwave version of laser, made using diamonds","UK-based researchers have developed the first continuous room-temperature maser. Masers (microwave amplification by stimulated emission of radiation), were invented in 1954 before lasers but are not used widely because they need operating temperatures near absolute zero (-273Â°C). When placed inside a sapphire ring, the diamond generated continuous maser on illumination by a green laser light."
Scientists separate atoms with the smallest-ever sieve,"Researchers at the University of Manchester have discovered that naturally occurring gaps between 2D materials' layers can be used as the smallest possible sieve to separate atoms. Scientists showed that hydrogen and deuterium could be separated by exploiting the ""particle-wave duality of matter"", as deuterium is heavier and has a shorter wavelength, allowing it to pass through more easily."
Dinosaurs evolved frills and horns to attract mates: Study,"The elaborate frills and horns of dinosaurs might have evolved to attract sexual partners and not as a mechanism to recognise each other as earlier believed, a UK-based study has found. Researchers studied 46 species of horned dinosaurs including Triceratops and Styracosaurus using computer models which suggested that sexual selection can promote rapid speciation, adaptation, and extinction."
"Ex-Himachal CM, wife given bail in money laundering case","Former Himachal Pradesh CM Virbhadra Singh, his wife, and three others have been given bail in a money laundering case being investigated by the ED. It is alleged that a huge amount of unaccounted money was invested in LIC policies in Singh and his family members' names. Singh created fake documents to justify the cash deposits, according to the chargesheet. "
Walmart India appoints KFC executive as strategy head,"Walmart India on Wednesday appointed Sameer Aggarwal, a former executive at American fast food chain KFC, as Executive Vice-President and Chief Strategy & Administrative Officer. He will lead the finance, technology, legal, audit and strategy functions of the company. Aggarwal's appointment will be effective from April 2 and he will report to Krish Iyer, President & CEO of Walmart India."
We got it wrong: United Airlines CEO on puppy's death,"United Airlines CEO Oscar Munoz said the airline ""got it wrong"" when a 10-month-old puppy died aboard one of its flights. The French bulldog died on March 12 after a cabin attendant forced the dog's owner to place it in an overhead compartment. In a separate incident, the airline had sent a Kansas, US-bound dog to Japan."
Arjuna awardee TT player accused of rape by 18-year-old girl,"An 18-year-old girl has accused 24-year-old Arjuna awardee table tennis player Soumyajit Ghosh of raping her on the pretext of marriage. The girl claimed that they had been in a relationship for over 3 years, wherein she even got pregnant and was forced to undergo an abortion. Ghosh had represented India at 2012 and 2016 Olympics."
How is Facebook planning to protect your personal data?,"Amid ongoing data controversy, Facebook has announced plans to protect users' personal data. An app would now require Facebook's approval to request information other than name, profile photo, and email. If an app hasn't been used for three months, its access would be revoked. Further, Facebook will display used apps on News Feed and allow revoking permissions from there itself."
Raj Babbar denies rumours of him resigning as Cong UP chief,"Uttar Pradesh Congress chief Raj Babbar has denied rumours of him resigning from the post, saying, ""I don't know from where this rumour is doing the rounds."" ""In any case, all of us in Congress are party workers, posts and positions are symbolic,"" Babbar added. The leader had earlier said that new arrangements were being worked out in Congress."
Elon Musk could earn $55 billion bonus in 10 yrs from Tesla,"Tesla CEO Elon Musk could earn around $55 billion in performance bonus if the electric carmaker's market value, which is currently at $53 billion, rises to $650 billion over the next 10 years. The company's shareholders on Thursday approved the compensation package, wherein Musk would get $2.6 billion stock option in 12 tranches, tied to the company's market cap goals."
MIT unveils robotic fish that can swim on its own,"MIT researches have unveiled ""SoFi"", a soft robotic fish made of silicone that can navigate independently using its tail and control its buoyancy. SoFi swam in depths of over 50 feet for 40 minutes while taking photos and videos. ""This is the first robotic fish that can swim untethered in three dimensions for extended periods of time,"" said a researcher."
IAF files FIR over fake website duping job seekers,"The Indian Air Force (IAF) has filed an FIR against unknown persons for creating a fake IAF website and duping job seekers. Wing Commander Manjeet Singh had found and reported the website, which claimed that recruitment for IAF was on and had downloadable application forms. ""There were different options to make payment for the application,"" Singh said. n"
PM Modi shares letters he got for his book 'Exam Warriors',"PM Narendra Modi on Thursday took to Twitter to share the letters he received from students for his book on fighting examination stress 'Exam Warriors'. A letter from Chennai called him the best PM in the world, adding, ""If children were allowed to vote, I would vote for him"". A Class 12 student thanked PM Modi for 'saving his life'."
UP govt to withdraw 131 Muzaffarnagar riot related cases,"The Uttar Pradesh government has initiated the process to withdraw 131 cases registered in connection with the 2013 Muzaffarnagar communal riots. Out of these 131 cases, 13 are of murder and 11 are of attempt to murder. The then ruling Samajwadi Party had filed an FIR against 1,455 persons, including members of the BJP, in a total of 503 cases. "
39 abducted Indians shot dead over 1 yr ago: Iraqi official,"Iraq's forensic department head Dr Zaid Ali Abbas has said 39 Indians, who were abducted by ISIS in Mosul, were ""definitely"" shot dead over a year ago. ""When the remains came to us, they were just skeletons...They had no muscle or tissue,"" Abbas specified. He also added that most of the bodies had gunshot wounds on the head."
Tear gas used in Kosovo Parliament to stop vote,"Kosovo's opposition party VetÃ«vendosje (Self-Determination) on Wednesday released tear gas in the Parliament four times in an attempt to stop a vote on a 2015 border agreement with neighbouring Montenegro. However, the Parliament ratified the agreement by voting on it at the fifth attempt. The Opposition claims that the deal would wrongly hand 20,000 acres of Kosovo's territory to Montenegro."
Daisy Shah's look from 'Race 3' unveiled,"Actress Daisy Shah's look from the upcoming film 'Race 3' has been unveiled. While sharing the poster, the film's lead actor Salman Khan wrote, ""Sizzling Sanjana waiting to explode"". Directed by Remo D'souza and also starring Jacqueline Fernandez, Bobby Deol, Anil Kapoor, and Saqib Saleem, 'Race 3' is scheduled to release on June 15."
Stallone shares Bobby's pic while wishing Salman for Race 3,"Hollywood actor Sylvester Stallone shared actor Bobby Deol's poster on Instagram while wishing Salman Khan for the upcoming film 'Race 3'. ""The very best wishes to very talented film hero Salman Khan for his next film Race 3!"" he wrote in the caption. Commenting on his post, a user wrote ""Account hacked?"" while another user commented, ""Salman got plastic surgery."""
"I keep to myself, so people say I'm arrogant: Ajay Devgn","Actor Ajay Devgn has said he feels misunderstood as people think he is arrogant or intimidating because he doesn't talk much and keeps to himself. ""Once they get to know me, their perception changes,"" he added. Devgn further said he prefers to stay distant from the people in the film industry, as he feels that people can't accept others' happiness."
Bas aur kya chahiye: Taapsee on fan's marriage proposal,"Actress Taapsee Pannu took to Twitter to share a screenshot of an email, wherein a fan proposed marriage to her. ""Bas ab life mein aur kya chahiye! #BestProposalever #VegetarianLove,"" she wrote in the post's caption. The fan stated in the proposal that he is a ""virgin, non-alcoholic [and] vegetarian guy."""
Twitter's information security Chief quits to launch startup,"Michael Coates, the Chief Information Security Officer at Twitter, has quit the microblogging site to co-found a security startup. ""Twitter has been an amazing ride... I'm confident to leave the program with an amazing security team,"" he tweeted. Coates, a University of Illinois graduate had joined Twitter in 2015 and has also served Motorola in the past."
Eatery serves meals using ingredients meant to be discarded,"A pop-up restaurant in Zurich, Switzerland is serving dishes made using ingredients that were supposed to be thrown away, in an effort to raise awareness about food waste. The weekly menu is created using food that restaurant suppliers and supermarkets were going to discard. The employees are making efforts not to create any food waste in the kitchen this month."
Hotel in Turkey is made out of hundreds of caves,"A hotel in the Turkish region of Cappadocia is made out of hundreds of caves, which were used as homes and shelters between the ninth century and the mid-20th century. The hotel has cave rooms, and a suite featuring two swimming pools. There is a wine cellar, as well as restaurants serving traditional Cappadocian and international cuisines. "
"Singapore airport rated world's best, Mumbai ranked 63rd","The Singapore Changi Airport has been named the world's best airport for the sixth consecutive year by consultancy firm Skytrax. The Incheon International Airport in South Korea and Haneda Airport in Japan were placed second and third respectively. While the Mumbai airport has been ranked 63rd, the airports in Bangalore and Delhi are at 64th and 66th place respectively. "
No problem with other alliances: Shah on TDP quitting NDA,"Talking about TDP quitting the NDA alliance, BJP President Amit Shah said that there was no problem with the party's other alliances. Adding that BJP has a complete majority and will cross the 300-mark in 2019, Shah said, ""As far as the BJP is concerned, our values are not the same as Congress. Opportunism doesn't drive our alliances."""
Blockchain-powered virtual games startup raises $12 million,"Canada-based virtual games startup CryptoKitties has raised $12 million in a funding round led by Andreessen Horowitz and Union Square Ventures. Coinbase Co-founder Fred Ehrsam, Zynga Founder Mark Pincus, and CoinList Co-founder Naval Ravikant also participated in the funding round. Founded in 2017, CryptoKitties develops virtual games built on blockchain technology."
Ocean plastic to triple between 2015 and 2025: UK gov report,"Oceanic plastic litter could triple between 2015 and 2025, a Foresight report by the UK government has feared. The report's authors highlighted threats to marine life by human activities projecting a 1.2-3.2Â°C temperature rise by 2100, depending on emissions. The report also predicted global ""ocean economy"" to double to $3 trillion by 2030 while 95% of UK's trade is seaborne."
Delhi gangster goes on hunger strike in jail to demand TV,"Delhi gangster Neeraj Bawana and his aides have reportedly gone on a hunger strike in the Tihar jail to demand a television set in his prison cell. Bawana claimed that convicted underworld don Chhota Rajan, who is lodged in the same prison, has been provided a television. However, authorities said there is no provision for such facilities in jail manual.n"
Lalu Yadav's son given clean chit in journalist murder case,"The CBI has given a clean chit to Tej Pratap Yadav, son of RJD chief Lalu Yadav, in the murder case of journalist Rajdeo Ranjan. The Supreme Court had ordered a CBI investigation into the case after being approached by Ranjan's wife. Tej Pratap was linked to the case after a photograph emerged showing him with the murder accused. "
TDP calls for statewide protest in Andhra for special status,"The Telugu Desam Party (TDP) has decided to hold a statewide peaceful protest in Andhra Pradesh to support party MPs' agitation in the Parliament for special category status. The agitation should not cause any trouble to the layman, TDP leader Kalavenkatarao Kimidi said. He added that TDP would not join YSR Congress Party's protests. "
Bihar's contribution to India's progress exemplary: PMâModi,"Greeting the people of Bihar on the occasion of Bihar Diwas, PM Narendra Modi on Thursday tweeted, ""Right from historical times, Bihar's contribution towards the nation's progress is exemplary and invaluable."" Bihar Diwas is observed to mark the formation of the state of Bihar, which was carved out of Bengal Presidency by the British in 1912."
How stupid can Canada be: Philippine Prez on helicopter deal,"Philippine President Rodrigo Duterte has slammed Canada over its decision to halt the delivery of 16 helicopters to the Philippines, saying, ""My God, you Canadians, how stupid can you get?"" ""Our citizens are joining ISIS...We have every right to kill our citizens,"" Duterte added. Canada halted the delivery of helicopters after it emerged that they might be used against civilians."
UK city to host National Samosa Week,"British city Leicester will host a National Samosa Week from April 9 to 13 to draw attention to the culture and food heritage of South Asia. The residents will be encouraged to buy, eat and sell samosas and the money raised through the sales will go to two local charity organisations. Notably, Leicester has a large Indian-origin population."
HC orders release of advocate in Call Data Records case,The Bombay High Court on Wednesday ordered the police to release actor Nawazuddin Siddiqui's advocate Rizwan Siddiqui five days after he was arrested in the Call Data Records (CDR) case. The order came after Rizwan's wife filed a petition alleging he was illegally detained by the police. Rizwan has been accused of obtaining CDR of Nawazuddin's wife from private detectives.
Bitcoin to be worldâs single currency in 10 yrs: Twitter CEO,"In a recent interview, Twitter CEO Jack Dorsey said, ""The world ultimately will have a single currency, the internet will have a single currency. I personally believe that it will be Bitcoin.""  The transition would happen in a period of over ten years but it ""could go faster,"" Dorsey added. However, he noted that currently Bitcoin is ""slow and costly""."
Video shows Uber self-driving car crash that killed woman,The US police has released a video of Uber self-driving car crash which killed a woman in Arizona last week. It is believed to be the first known death of a pedestrian struck by a self-driving car on a public road. The video shows the safety driver looking down for a few seconds just before the accident happened.
Regret not doing enough to deal with it: FB COO on data row,"Facebook COO Sheryl Sandberg, while addressing the ongoing Cambridge Analytica controversy has said, ""I deeply regret that we didn't do enough to deal with it."" She added that users deserve to have their information protected and the company will make sure they feel safe on Facebook. She also highlighted how Facebook will prevent future abuse of user data by developers."
Astronomers dedicate new-found black hole to Stephen Hawking,"Russian astronomers have discovered a black hole by observing a ""gamma-ray burst"" on March 16, two days after Stephen Hawking's demise. The burst, captured by Spain-based MASTER telescope, followed a stellar explosion that led to the formation of a black hole. ""MASTER devoted this optical discovery to Stephen Hawking, the Lord of Black Holes,"" researchers wrote in Astronomer's Telegram journal."
"Teen raped, killed after head smashed with brick in H'yana","A truck driver has been arrested in Haryana for allegedly raping a 16-year-old girl and smashing her head repeatedly with a brick to murder her. The victim was alone when the accused sneaked into her house and committed the crime, following which he stuffed her body in a sack. The locals thrashed him before handing him over to the police."
L-G rejected doorstep ration delivery scheme: Delhi CM,"Delhi Chief Minister Arvind Kejriwal on Wednesday tweeted that Lieutenant-Governor (L-G) Anil Baijal has rejected a welfare scheme for doorstep delivery of ration. ""Feeling really really sad that such imp proposals are becoming victims of petty politics,"" he said. However, the L-Gâs office said that Baijal did not reject the proposal but merely advised to refer it to the Centre."
Kerala government declares jackfruit official fruit of state,"The Kerala government on Wednesday declared jackfruit as the official fruit of the state. Announcing the decision in the state Assembly, Agriculture Minister VS Sunil Kumar said that Kerala produces 30 to 60 crore jackfruits every year, and revenue of around â¹30,000 crore could be generated through jackfruit products. The government could build a Kerala jackfruit brand, he added. "
Can't ban convicted people from heading party: Govt to SC,"The Centre on Wednesday told the Supreme Court that convicted persons cannot be stopped from forming or holding posts in political parties. The Centre was responding to a plea seeking to empower the Election Commission with the authority to de-register such parties. ""Appointment of a post-holder to a political party is a matter of party autonomy,"" it argued. "
17 Russians photographed voting multiple times in Prez polls,"At least 17 people were photographed by Reuters apparently casting vote at more than one polling station during the 2018 Russian presidential election held last week. However, a Russian Election Commission member, Leila Koichuyeva, said that the people ""could be twins"". The vote re-elected Vladimir Putin as the Russian President for his fourth term with over 76% of the votes.n"
Trump defied team's warning to not congratulate Putin: Report,"US President Donald Trump defied a warning from his national security team to not congratulate Russian President Vladimir Putin over his re-election, according to a report. Trump's security advisers reportedly presented him briefing materials saying ""DO NOT CONGRATULATE"". ""An American president does not lead the free world by congratulating dictators,"" a fellow Republican said criticising Trump."
Auto driver not allowed to change name to RV155677820,"The Gujarat Government has rejected an auto-rickshaw driver's plea to change his name to RV155677820. Rajveer Upadhyay, who said he wants to change his name as he is an atheist, now plans to move the Gujarat High Court to challenge the decision. The alpha-numeric name is a combination of his initials 'RV' and the enrolment number on his school-leaving certificate."
Attracted to performers with chameleon-like quality: Ranveer,"Ranveer Singh has said he's attracted to those performers who have a ""chameleon-like quality"" and ""have the ability to transform into the character"". Citing the example of Hollywood actors Daniel Day-Lewis and Johnny Depp, Ranveer added, ""These are my biggest heroes."" ""They pick an eclectic mix of characters and keep switching things up from film to film,"" Ranveer further said. "
Urmila to make Bollywood comeback with a song after 10 yrs,"Urmila Matondkar will be making her comeback in Bollywood with the song 'Bewafa Beauty', which will feature in the film 'Blackmail'. ""We wanted a performer, someone who had a tremendous star value but hadn't been seen on the silver screen for a while,"" said director Abhinay Deo. Urmila was last seen in a leading role in the 2008 film 'EMI'."
"I'm 16, not comfortable kissing onscreen: Tu Aashiqui actor","Jannat Zubair Rahmani, who was asked to kiss her co-star for the television show 'Tu Aashiqui', has said, ""I'm just 16. It was an intense kiss and I wouldn't have been comfortable doing it."" ""I have many teenagers following me on social media and if I agree to do something like this, it would set a wrong example,"" she added."
"Afghan woman takes exam while caring for baby, pics go viral","Photographs showing an Afghan woman giving her university entrance examination while taking care of her baby have gone viral. Jahan Taab, aged 25, left her desk and sat on the floor to continue writing her exam when her two-month-old baby started to cry. Notably, she was able to clear the exam that she appeared for."
Uncomfortable to make decisions for people globally: FB CEO,"Facebook CEO Mark Zuckerberg has said, ""I feel fundamentally uncomfortable sitting here in California in an office making content policy decisions for people around the world."" Zuckerberg pointed that he wants to find a way to get Facebook's policies set in a way that reflects community values. ""So I am not the one making those decisions,"" he added."
Qatar Airways denies report on bidding for Air India,"Qatar Airways on Wednesday denied that it was involved in any talks regarding the acquisition of Air India. Media reports had earlier claimed the airline was in talks with IndiGo to make a joint bid for national carrier Air India. The government is looking to sell its stake in Air India, which has a debt burden exceeding â¹50,000 crore."
Life on Earth likely evolved from cyanide: Harvard study,"The building blocks of life could have emerged on Earth from small amounts of cyanide and copper irradiated with UV light, a Harvard University study has found. The team worked on a previous study which demonstrated the system could produce simple sugars such as glycolaldehyde and glyceraldehyde. The research was based on specific wavelengths the Earth would have witnessed earlier."
"1,15,000-year-old bone tools discovered in China","Researchers have discovered 1,15,000-year-old bone tools in China, which suggest prehistoric humans there were already familiar with mechanical properties of bones and knew how to use them to make tools out of carved stone. These species were neither Neanderthals nor Homo sapiens, according to the research published in the journal PLOS ONE."
Jawan shot dead for opposing harassment of colleague's wife ,"An Army jawan was allegedly shot dead by a man in a market area in Uttar Pradesh's Bareilly after he confronted him over the sexual harassment of a colleague's wife. The accused's brother had reportedly passed lewd comments on the wife when she was grocery shopping. After committing the crime, the accused surrendered to the police. "
Centre opposes Jamia Millia Islamia's religious minority tag,"Reversing the previous UPA government's stand, the BJP-led Centre has opposed National Commission for Minority Educational Institutions' order declaring Delhi's Jamia Millia Islamia a religious minority institution. The government's affidavit to the Delhi High Court stated the university cannot be deemed a minority institution as it is funded by the Centre and set up under an act of Parliament."
Farmer who destroyed own crop gets â¹1 lakh from Shiv Sena,"Shiv Sena has given â¹1 lakh as financial assistance to a Maharashtrian farmer, who destroyed his own crop in a fit of rage after he earned just â¹442 for his produce. A video of the farmer destroying his crops had also surfaced online. He also said he would have consumed pesticides if he had any to end his life."
Realty group gets notice over razing of 500 trees in Pune,"The Pune Municipal Corporation has issued a notice to construction company Panchshil Group over alleged illegal razing of 500 trees at a former natural bird sanctuary in Yerawada. The group violated environmental norms by cutting down 500 of 592 trees on its property without seeking permission, officials said. The land was recently converted into a residential zone by the government."
Parcel bomb which injured 2 was addressed to NGO owner,"A parcel bomb which exploded at a courier office in Maharashtra's Ahmednagar and injured two people was addressed to the owner of an NGO which works to benefit residents of Jammu and Kashmir, and Punjab. The parcel contained the fake address of a Kashmiri girl, Sarhad Founder Sanjay Nahar said. Maharashtra's Anti Terrorism Squad is probing the incident."
Sri Lanka Opposition submits no-confidence motion against PM,"The Sri Lankan Opposition on Wednesday submitted a no-confidence motion against PM Ranil Wickremesinghe, accusing him of financial mismanagement and failing to tackle the communal violence which happened in the country earlier this month. The communal violence, which involved the Buddhist and Muslim communities, had triggered Sri Lanka to impose a nation-wide state of emergency for 12 days."
Unibic Oatmeal cookies provide 26% of daily fibre needs,"Dietary fibre is mainly needed to keep the digestive system healthy while it also helps in lowering blood cholesterol. A 100-gram pack of Unibic Oatmeal Digestive cookies provides 26% of the recommended daily allowance of fibre. Unibic's melt-in-the-mouth Oatmeal Digestive Cookies, containing 8% oats, 3% wheat bran and 6.5% fibre, are free of trans fats and cholesterol."
"We made mistakes, says Mark Zuckerberg on data breach scandal","Facebook CEO Mark Zuckerberg on Thursday broke his silence on the ongoing Cambridge Analytica controversy and said, ""We have a responsibility to protect your data, and if we can't then we don't deserve to serve you."" Zuckerberg added, ""We also made mistakes..."" In a Facebook post, he highlighted how the company will prevent future abuse of user data by developers. "
