headlines,text
Black Panther lets youngsters see heroes like them: Michelle,"Michelle Obama, wife of former US President Barack Obama, has congratulated the team of the film 'Black Panther' while adding, ""Young people will finally see superheroes that look like them on the big screen."" She added, ""I know it will inspire people of all backgrounds to dig deep and find the courage to be heroes of their own stories."""
"I-T Dept attaches 7 properties of Choksi, Gitanjali Gems","The Income Tax Department has attached seven properties of the Gitanjali Group and its promoter Mehul Choksi in Mumbai over a tax evasion probe against them. The department said the action was taken to ""recover outstanding tax demands"". It had earlier attached 9 banks accounts of the Gitanjali Group and Choksi."
Messi scores his first-ever goal vs Chelsea in BarÃ§a's draw,"Five-time Ballon d'Or winner Lionel Messi scored his first-ever goal against Chelsea as Barcelona salvaged a 1-1 draw in the Champions League Round of 16 first leg on Tuesday. Messi's landmark goal came with his 30th shot after 730 minutes of football spanning nine matches against the London club. Elsewhere, Bayern cruised to a 5-0 win over Besiktas."
Kuldeep's Instagram account hacked; hacker posts vulgar pic,"Indian spinner Kuldeep Yadav has claimed that his Instagram account was hacked, after a picture of a half-naked woman was posted on the account. Kuldeep deleted the image a minute after it was uploaded and took to Twitter to apologise for the ""unsolicited post"". ""Iâll take steps to improve my password protection. Thanks for understanding,"" he further wrote."
CRPF sends 36 footballers from Kashmir on 'Bharat Darshan' ,"The Central Reserve Police Force has sent 36 footballers, who recently played a football tournament organised by the CRPF Srinagar sector, on 'Bharat Darshan'. The players will visit historical places in the country under the program. ""The tour will give immense experience to players and they'll also get different sports experience from other states,"" said Ravideep Sahi, Inspector General, CRPF."
AAP synonymous to anarchy: BJP on Delhi Chief Secy assault,"After Delhi Chief Secretary Anshu Prakash alleged that he was assaulted by AAP MLAs during a meeting, BJP spokesperson Sambit Patra said AAP had become synonymous with anarchy. Alleging that the MLAs attacked Prakash on the direction of CM Kejriwal, Patra claimed that a ""constitutional crisis"" has gripped Delhi. AAP denied the allegations and accused Prakash of using casteist slurs."
Punjab woman castrates husband over suspicion of affair,"A woman in Punjab allegedly cut off her husband's genitals while he was sleeping and disposed them in the toilet, on suspicion that he was having an extramarital affair. The woman had first hit him with a rod after which he fell unconscious and then she castrated him. She was arrested based on a police complaint filed by her father-in-law."
"Delhi Metro smart cards can be used on feeder buses, parking","The Delhi Metro Rail Corporation has announced that commuters can now use their smart cards to make payments in feeder buses and at parking lots of 13 stations in the NCR. The move is part of Common Mobility Card project and is aimed at ensuring last-mile connectivity to commuters, officials said. All Metro lots will be covered in few months. "
Women steal â¹25 lakh by picking pockets in Delhi Metro,"The police have arrested two women for allegedly stealing valuables including diamond jewellery worth â¹15 lakh by picking pockets in the Delhi Metro. The accused would stand next to the target and pick valuables from their bags and pass it to other members, who would get off at different stations. Earlier, police had recovered â¹10 lakh after busting another group."
Delhi HC extends ban on student protests near JNU,The Delhi High Court has extended a ban on student protests near Jawaharlal Nehru University till March 9. This comes after protests erupted on the campus last week over a compulsory attendance system introduced recently. The university had approached the court saying the protests violated an order directing students not to stage agitations within 100 metres of the administrative block.
Will make Mumbai one of biggest urban conglomerates: Maha CM,"The Maharashtra government plans to transform Mumbai into one of the biggest urban conglomerates in the next five years, CM Devendra Fadnavis has said. The government will make sure that the city will have over five lakh affordable houses during the period, he added. He further said the government is all set to upgrade commuter mobility in the city."
Professor convicted for discussing sex in class in Mumbai,"A nursing college professor from Mumbai has been convicted by a court for allegedly discussing his sex experiences with female students instead of the assigned subjects. Students alleged the professor often discussed honeymoons and gave explicit details on the expectations on their first night of marriage. The court observed that topic of sex wasn't unholy, provided it is taught appropriately."
Turkey to encircle Syria's Afrin to oust Kurdish militia,"Turkish forces will encircle the Syrian town of Afrin ""in the coming days"" to drive out the Kurdish YPG militia, President Recep Tayyip ErdoÄan said. Earlier, Turkey warned Syrian government forces against providing assistance to the Kurds. Turkey had launched Operation Olive Branch last month against the Kurdish YPG militia group, which it considers a terrorist organisation."
HRW suspends official over Tinder profile mocking Holocaust,"Human Rights Watch has suspended one of its officials after receiving a complaint that the man's Tinder dating service account mocks Holocaust. Matthew Myers' profile allegedly asked people who ""can't laugh about the hair room at Auschwitz"" to ""get out"". The hair room is part of a Holocaust Museum where hair of victims of the Nazi death camp is displayed."
"PNB's 5-day market cap loss nearly equals â¹11,400 cr fraud","The five-day loss in the market capitalisation of Punjab National Bank (PNB) has nearly equalled the â¹11,400-crore fraud linked to jewellers Nirav Modi and Mehul Choksi. The bank's shares have fallen nearly 28% since February 14, wiping out almost â¹11,000 crore from the company's market value. At present, PNB has a market capitalisation of â¹28,270 crore."
Arijit never sang for film: Producer on Salman dropping song,"Denying the reports of Salman Khan dropping Arijit Singh's version of the song 'Ishtehaar' from 'Welcome To New York', producer Vashu Bhagnani said, ""Arijit Singh never sang for Welcome to New York in any capacity."" Bhagnani added, ""Composer of the song and I were interested in a certain texture of voice and Rahat suited it perfectly...so we asked him."""
"Who is Vikram Kothari, accused in â¹3,700cr Rotomac fraud?","Rotomac owner Vikram Kothari, who allegedly defrauded banks of â¹3,700 crore, is the son of mouth freshener brand Pan Parag's late founder Mansukhlal Madhavlal Kothari. Vikram Kothari had set up his stationery business under the name of Rotomac in the 1980s. He diversified into real estate business and also started his own mouth freshener business under Kothari Foods and Fragrances."
RBI had warned banks about tech misused in PNB scam,RBI on Tuesday said it had confidentially cautioned banks about possible abuse of the SWIFT interbank messaging system at least thrice since August 2016. PNB officials issued fake guarantees via SWIFT to overseas banks on behalf of Nirav Modi and Mehul Choksi's firms. RBI has also constituted an Expert Committee to curb rising incidence of frauds in the banking system.
PNB framed my son: Arrested bank official's father,"The father of Manoj Kharat, who has been arrested by CBI in the PNB fraud case, has said that the bank has framed his son. He questioned how a clerk, who is authorised only to deal with amounts under â¹25,000, could commit fraud worth crores of rupees. He alleged that higher authorities committed ""wrong deeds"" through such junior new employees."
"CBI claims wrong, all transactions recorded: Nirav's Lawyer","PNB fraud accused Nirav Modi's lawyer Vijay Aggarwal has said that all bank transactions and allegations made by the CBI were completely wrong. When asked about legal strategy, he said, ""When there is a chargesheet, there will be a strategy."" ""Agencies are making all these noises in the media...Nirav will not be found guilty. I'm certain,"" he added."
Govt will chase down those cheating banking system: Jaitley,"Finance Minister Arun Jaitley on Tuesday said that the government will chase down those who cheat the banking system. Commenting on PNB's $1.77-billion fraud case against jeweller Nirav Modi, Jaitley said, ""Auditors have to look inwards as to why they were unable to detect irregularities."" ""It seems like bank management was found lacking,"" he added."
"Pietersen to retire, says 'endless travel needs to calm'","Former England captain Kevin Pietersen has revealed the upcoming Pakistan Super League will be his last professional tournament as a cricketer. Pietersen announced the news on Instagram, writing, ""The journey has been absolutely amazing...Had my time...loved it but the endless goodbyes & travel needs to calm down."" Pietersen appeared in 104 Tests, 136 ODIs and 37 T20Is for England."
Delhi MLA files complaint against Chief Secy over caste slur,"AAP MLA Prakash Jarwal has filed a complaint with the SC/ST commission against Delhi Chief Secretary Anshu Prakash for making casteist remarks. The legislator claimed when Prakash was questioned about lack of facilities in a particular area, he replied, ""Maine Daliton ki thekedaari nahi le rakhi."" Earlier, Prakash alleged he was manhandled by AAP MLAs at CM Arvind Kejriwal's residence. "
"WB tribal woman gangraped, rod inserted in her private parts","A group of men allegedly gangraped a tribal woman, who was in her twenties, and inserted a metal rod in her private parts in West Bengal's Kushmandi on Saturday. Six doctors performed an emergency surgery on the woman, who is reportedly mentally unsound. The victim was found 18 hours after she was raped and is in critical condition."
"Cong leader pours petrol, says will set govt office on fire","A video showing a local Congress leader, Narayanaswamy, pouring petrol inside the Bruhat Bengaluru Mahanagara Palike (BBMP) office in Karnataka has surfaced online. Narayanaswamy, who is involved in a land dispute case, had threatened to set the office on fire after a BBMP officer reportedly refused to sign fake documents attesting that he was the property owner. "
Eat beef if you want but why celebrate it: Vice President,"Stating that people should eat beef if they wish to, Vice President Venkaiah Naidu on Monday questioned the need to celebrate it. Slamming 'kiss festivals', Naidu said, ""If you wish to kiss, why do you need a festival or anyone's permission for it."" He also slammed protests against capital punishment awarded to 2001 Parliament attack mastermind Afzal Guru."
Cape Town pushes day it expects to run of water to July 9,"South Africa's Cape Town has pushed back 'Day Zero' to July 9, the day when taps would be turned off and water would be rationed. Officials said that reduced consumption helped push back the date which was set at June 4 last week. The residents are currently provided 50 litres of water for daily consumption."
Maldives extends state of emergency by 30 days,"The Maldives Parliament on Tuesday approved President Abdulla Yameen Abdul Gayoom's request to extend the state of emergency in the country by 30 days. Gayoom had made the request on Monday citing constitutional crisis and a threat to national security. Gayoom had declared a 15-day state of emergency on February 5, accusing the Supreme Court of attempting to impeach him."
Trump denies forcibly kissing woman in lobby of Trump Tower,"US President Donald Trump on Tuesday denied kissing a woman forcibly in the lobby of the Trump Tower 12 years ago. ""Who would do this in a public space with live security cameras running,"" Trump tweeted. Trump's denial came after The Washington Post published a front-page story about the woman, who claimed Trump kissed her for ""two minutes, maybe less""."
Malaysian artist jailed over clown caricature of PM Razak,"A Malaysian artist has been jailed for a month over a caricature depicting scandal-hit Prime Minister Najib Razak as a clown. The artist was found guilty of breaching laws that ban online spreading of content deemed offensive. Razak has been linked to misappropriation of $4.5 billion from the 1MDB wealth fund, which was set up to promote economic development."
Every bit and byte of you simulates me: SRK to robot Sophia,"Actor Shah Rukh Khan, while sharing a video of the world's first robot citizen Sophia calling him her favourite actor,  tweeted, ""You simulate me, every bit and byte of you, Sophia."" He further wrote, ""Public declaration of love for a 'lady' who has come to my country, India."" The humanoid robot was created by American scientist David Hanson."
"Combination of Salman Khan, my nain is a superhit: Sonakshi","Talking about her song 'Nain Phisal Gaye' from the upcoming film 'Welcome To New York', Sonakshi Sinha said, ""The combination of Sajid-Wajid, Salman Khan and my 'nain' is always a superhit."" Salman has made a cameo appearance in the song. Sajid-Wajid were also the music directors of Salman and Sonakshi's song 'Tere Mast Mast Do Nain' from 2010 film 'Dabangg'."
Poster of Tiger Shroff starrer 'Baaghi 2' revealed,"The poster of actor Tiger Shroff starrer 'Baaghi 2' has been revealed. ""Ronnie kal aa raha hai,"" tweeted Tiger while sharing the poster. The film is a sequel to the 2016 action film 'Baaghi' and will be directed by choreographer-turned-filmmaker Ahmed Khan. 'Baaghi 2' will also star Tiger's rumoured girlfriend actress Disha Patani as the female lead. "
Entering politics as ruling AIADMK is bad: Kamal Haasan,"Actor Kamal Haasan has said that he was entering the field of politics as the ruling AIADMK party was ""bad"". He added that he has not met any AIADMK members. Haasan will launch his political party on Wednesday and undertake a statewide tour of Tamil Nadu from former President Dr Abdul Kalam's residence in Ramanathapuram."
I gave Deepika â¹500 after 'Padmaavat' jauhar scene: Bhansali,"'Padmaavat' director Sanjay Leela Bhansali has said that he gave a â¹500 note after she finished filming the jauhar scene as he was overwhelmed by how she handled that scene. He added, ""I am sure that token of my appreciation is more valuable and precious to her than the entire remuneration she got for the film."""
"Serious fraud body to probe 50 firms linked to Nirav, Choksi",The government has reportedly directed the Serious Fraud Investigation Office (SFIO) to probe over 50 firms linked to jewellers Nirav Modi and Mehul Choksi. The investigation is in connection with the $1.77-billion fraud detected at Punjab National Bank. The 50 firms are different from the 200 shell firms being probed by the Enforcement Directorate and Income Tax Department.
Pak cricketer Shahzad shares workout pic with Wasim Akram,"Pakistani batsman Ahmad Shahzad took to Twitter to share a picture of himself with cricket legend Wasim Akram while working out ahead of the third season of Pakistan Super League in Dubai. Shahzad will play for Multan Sultans in PSL, while Akram is the Director of Cricketing Operations for the franchise. This will be Sultans' first-ever season in the PSL."
Why would anyone dope in our sport: Winter Olympics curler ,"After reports of a Russian curler failing a doping test at Winter Olympics emerged, Danish captain Madeleine Dupont said, ""I think most people will laugh and ask, 'what could you possibly need doping for (in curling)?'"" Curling is a slow-moving, tactical sport played on ""pebbled ice"" surface requiring teams to slide 19-kg granite rocks towards a marked target area."
Indian athletes to not wear sarees at CWG opening ceremony,"Indian women athletes will wear trousers and blazers instead of the traditional combination of sarees and blazers at the opening ceremony of the upcoming Commonwealth Games. The decision to have same dress code for men and women athletes was taken after the Indian Olympic Association received feedback from women athletes that wearing sarees for 4-5 hours was ""not convenient"". "
Baroda drop Yusuf Pathan 4 months after ousting Irfan Pathan,"Yusuf Pathan has been dropped from the Baroda squad for Vijay Hazare knockouts, nearly four months after his brother Irfan Pathan was ousted from the team. Yusuf's exclusion has been attributed to his poor form. In January, Yusuf was handed a five-month back-dated suspension by the BCCI for testing positive for a banned substance."
Delhi launches 'Mission Buniyaad' to improve school learning,"The Delhi government has announced the launch of 'Mission Buniyaad' from this year for improving the learning skills of students in government and municipal-run schools. The programme will target students from classes 3-8 who will take a reading level assessment and be enrolled in special remedial classes. The campaign will run for two months from May to June, officials said."
Bajaj Allianz provides customized travel insurance plans,"Travelling is a beautiful experience but it also brings the risk of things going wrong despite careful planning. In cases, where unexpected external factors disrupt travel plans, Bajaj Allianz travel insurance helps you stay covered against any financial setback. Catering to people from all walks of life, it offers tailor made plans for individuals as well as family/group travellers."
Indian man gets two beating hearts after surgery,"A 56-year-old Indian man, diagnosed with end-stage heart disease, was left with two beating hearts following a 'Piggyback Heart Transplant' at Hyderabad's Apollo Hospital. Doctors decided on keeping both hearts due to size difference, with the donor heart being normal fist-sized, while the patient's heart was the size of a small football. Only about 150 such procedures have been reported."
Govt allows private firms to mine coal for commercial use,"The central government has cleared a proposal to allow private firms to mine coal for commercial use, ending the monopoly of state-owned Coal India. It is the most ambitious coal sector reform since the nationalisation of this sector in 1973, Union Minister Piyush Goyal said. Till now, the private sector was allowed to mine coal only for their own consumption. "
Priyanka's outfit on Assam Tourism calendar immodest: MLAs,"Congress MLAs from Assam, Nandita Das and Rupjyoti Kurmi, have alleged that Priyanka Chopra's outfit on Assam Tourism calendar is immodest. They further stated that Priyanka's ""minimal clothes"" brought a bad name to the state's culture, adding that what she was wearing was not an Assamese attire. Kurmi demanded that she should be removed as Assam Tourism's brand ambassador."
First song of Rani Mukerji starrer 'Hichki' released,"The first song 'Oye Hichki' from the Rani Mukerji starrer 'Hichki' has been released. The song has been sung by Harshdeep Kaur, composed by Jasleen Royal with lyrics by Jaideep Sahni. Rani will be seen playing a character who has Tourette's Syndrome in the Siddharth P Malhotra directorial. The film is scheduled to release on March 23, 2018."
"My brother, wife wrongly named in PNB FIR: Nirav Modi","Billionaire jeweller Nirav Modi, who has been accused in PNB's $1.77-billion scam, has claimed that his brother and wife have been ""wrongly named"" in the bank's FIR. He said that both of them aren't connected with any business operations. Nirav added that his uncle Mehul Choksi too has been wrongly named as he has an ""independent and unconnected business""."
Son of ex-Pak cricketer commits suicide over non-selection,"Former Pakistani cricketer Aamer Hanif's son, Mohammad Zaryab, committed suicide at his home in Karachi after being excluded from an Under-19 team. Zaryab, a first-year student at a college, was not selected as selectors claimed he was overage for U-19 cricket. Hanif, who played five ODIs for Pakistan, said Zaryab was pressurised and coaches' behaviour forced him to commit suicide."
Hack attacks disabled 5 lakh computers last year: Russia,"A report by the Russian National Security Council has revealed that more than 5 lakh computers were disabled by hack attacks in the country last year. The Russian Interior Ministry was among those affected by the attacks, the report stated. The council warned that the presidential elections will be among the potential targets for cyber interference this year."
Gujarat HC restores gag order on The Wire in Jay Shah case,"The Gujarat High Court has restored a gag order against The Wire, prohibiting it from reporting on the businesses of BJP President Amit Shah's son Jay Shah. Earlier, a lower court had partially lifted the gag order in the defamation case filed by Jay Shah. The Wire reported that Jay Shah's business turnover increased 16,000 times after PM Modi's election."
It's ok if SoftBank does business with competitors: Uber CEO,"Talking about SoftBank's partnership with Uber rival Didi Chuxing, CEO Dara Khosrowshahi said, ""If you're going to do business with SoftBank, you have to get used to the way that they do business with your competition"", and added that its okay. He also said that SoftBank is ""simply the smartest money in the transportation space."""
EC removes MP Collector over discrepancies in voters' list,The Election Commission has removed a Collector in Madhya Pradesh after discrepancies were found in the voters' list ahead of the bypolls for the Mungaoli Assembly seat on February 24. This comes after the Congress alleged a voter's name was recorded in the electoral list from five places. The commission constituted a probe which confirmed the discrepancies. 
Rajnath seeks report on MLAs' assault on Delhi Chief Secy,"Home Minister Rajnath Singh on Tuesday sought a report on the alleged assault on Delhi Chief Secretary Anshu Prakash by two AAP MLAs. Adding that ""justice will be done"", Singh tweeted, ""The civil servants should be allowed to work with dignity and without fear."" Denying Prakash's allegations, AAP said he had used foul language against the MLAs during a meeting."
"Caste system is a curse, should be rooted out: Ramdev","Yoga guru Baba Ramdev on Monday said that the caste system was a curse which should be rooted out for the holistic development of the country. Stating that Hindu religious texts do not endorse caste-based discrimination, Ramdev added that people misinterpreted the Vedas, Upanishads, and Manusmriti without studying them. All religions across the world are equal, he added."
"UNICEF issues blank statement on Syria, says it has no words","Expressing outrage over the killings of children in Syria, UNICEF on Tuesday issued a blank statement with a footnote that read, ""We no longer have words to describe the children's suffering"". The statement which began with, ""No words will do justice to the children killed, their mothers, their fathers and their loved ones,"" was followed by 10 empty lines."
China warships enter East Indian Ocean amid Maldives crisis,"Eleven Chinese warships entered the East Indian Ocean earlier this month amid the political crisis in the Maldives, according to reports. This comes after China's objection to proposals calling on India to deploy its military in the island nation. China had also opposed foreign intervention in the Maldives crisis, calling it the country's internal affair."
"Canadian woman chases down thief, buys him coffee","A Canadian woman said she chased down a thief after he stole another woman's wallet. She followed the thief into an alley, following which he returned the wallet and apologised saying that he was stranded and needed the money to return home. She said, ""I offered the guy a coffee because you could tell he was very distraught and upset."""
"Woman held for pooping on street, blames lactose intolerance","A 43-year-old American woman was recently arrested for pooping in the middle of a street thrice in the past month. Holly Malone told the police she could not reach a bathroom on time, adding that she was lactose intolerant and sometimes ""stupid"" as she eats dairy products. She is set to appear in court next month. "
US prof gives assignment on how to get blocked by Trump,"As part of an assignment, a US university professor has asked his students to mail him Twitter messages that he could send to President Donald Trump and get blocked by him on the micro-blogging site. ""If your tweet successfully gets my account blocked, you will receive five points on your final grade and a free absence,"" the professor added."
Donât know why we're targeted: Filmmaker over Rahat song row,"Reacting to Union Minister-singer Babul Supriyo's demand to remove Pakistani singer Rahat Fateh Ali Khan's voice from 'Ishtehaar' song from 'Welcome To New York', director Chakri Toleti said, ""I don't understand why we are being targeted."" He added, ""Our film...releases this Friday and this is just too much stress...(We) made an entertaining film and we don't want to hurt anyone."""
Bigg Boss 10 contestant Gaurav marries girlfriend Hitisha,"TV actor Gaurav Chopra, who was also a contestant on the show 'Bigg Boss 10', got married to his girlfriend Hitisha in New Delhi. The wedding was a private affair with only family and close friends in attendance. Gaurav is known for his role in serials like 'Aisa Des Hai Mera' and 'Uttaran'."
"Woman overheard talking about period pain, forced off flight","A 24-year-old woman and her 26-year-old boyfriend said they were forced off a Â£400 (â¹36,000) Birmingham-Dubai Emirates flight minutes before takeoff after the air hostess overheard the woman discussing her period pain. The incident occurred after Emirates decided that she required medical assessment but no doctor was available. The couple spent na total of Â£500 to rebook another flight."
Maharashtra to set up team to tackle cyber attack incidents,"The Maharashtra government is planning to set up its own Computer Emergency Response Team (CERT) in the next six months to tackle cyber attack incidents on corporates and critical government infrastructure. Once implemented, the approximately â¹1,000-crore project will also help in shifting the infrastructure of the affected firms to a new system, from where they can operate safely."
Railway Minister travels in general coach to check amenities,Railway Minister Piyush Goyal on Monday travelled from Mysuru to Bengaluru in a general coach of the Kaveri Express and inspected the amenities available to passengers. He also sought feedback from passengers and commended the railway staff for their dedication and hardwork. Goyal had flagged off the Palace Queen Humsafar Express along with PM Narendra Modi in Mysuru.
100 civilians killed in Syria in deadliest shelling in 3 yrs,"Nearly 100 civilians, including 20 children, were killed in Syria's eastern Ghouta area on Monday in the deadliest shelling by Syrian government forces in three years, the Syrian Observatory for Human Rights said. Held by rebels since 2012, eastern Ghouta is one of the last rebel-held strongholds near the Syrian capital of Damascus."
"Indonesia seizes record 1,600 kg of crystal meth","Indonesian authorities on Tuesday seized a record 1,600 kg of crystal methamphetamine, known locally as 'shabu-shabu', from a ship off the northern island of Batam. Earlier this month, authorities confiscated over 1,000 kg of the drug. Indonesia's anti-narcotics laws are among the world's strictest with drug trafficking punishable by death."
"How did the â¹3,700 crore Rotomac fraud take place?","The CBI on Monday booked Rotomac owner Vikram Kothari and his kin for allegedly siphoning off loans worth â¹3,700 crore. Loans sanctioned for exports were used for other purposes and money was round-tripped to Rotomac's accounts, a consortium of seven banks alleged. The company allegedly submitted forged documents to get loans and created shell firms to carry out illegal activities."
Haven't shelved Sara's debut film Kerdarnath: Co-producer,"'Kedarnath', the debut film of Saif Ali Khan's daughter Sara Ali Khan, has not been shelved, according to the production house KriArj Entertainment. ""Sara's career is important for KriArj. Not only hers, but everyone involved in the film,"" said KriArj Entertainment's Arjun N Kapoor. The company has approached Bombay High Court over issues with Kedarnath's director and co-producer Abhishek Kapoor."
"Nirav Modi illegally sold diamonds worth â¹1,200 cr: I-T","The Income Tax Department has found that Nirav Modi's firms illegally diverted â¹1,216 crore worth diamonds intended for exports to the domestic market for huge profits in FY17. The firms, which had units at Surat Special Economic Zone (SEZ), allegedly exported low-quality diamonds abroad to keep up appearances. The department found the companies claimed illegal tax deductions on export profits."
What does 'negative watch' on Viability Rating mean for PNB?,"Following the $1.77-billion fraud, PNB's Viability Rating of 'bb' was put on 'Rating Watch Negative' by Fitch on Tuesday. The Viability Rating measures the creditworthiness of a financial institution and reflects the likelihood of the entity to fail. A 'negative watch' status is given when the rating agency is deciding if the company's Viability Rating will be lowered."
Fitch places PNB's viability on 'Rating Watch Negative',"Global rating agency Fitch on Tuesday placed PNB's Viability Rating on 'Rating Watch Negative' following the $1.77-billion fraud detection. The move reflects possible downgrade of the bank's Viability Rating, which measures the likelihood of the bank to fail. Fitch said the fraud raised questions on the bank management's quality of supervision considering that it went undetected for several years."
You have destroyed my brand and business: Nirav Modi to PNB,"Billionaire jeweller Nirav Modi, who is an accused in the $1.77-billion PNB fraud, has said the bank's actions have destroyed his brand and business. Nirav said that PNB's ""anxiety"" to recover the dues ""immediately"" has closed all his options to pay back. ""The matter is being described as India's largest banking fraud. This is far from the truth,"" he added."
Choksi threatened to trap me in fraud case: Ex-Gitanjali MD,"Former Gitanjali Gems Managing Director Santosh Srivastava has said that the company's Chairman Mehul Choksi threatened to trap him in a fraud case in the year 2012-13. Santosh alleged that the company pressured him to fabricate fraudulent accounting book and ""to not make much fuss"". Notably, Choksi and jeweller Nirav Modi are accused of defrauding PNB of $1.77 billion."
"19-yr-old youngest no. 1 ODI bowler, breaks 21-yr-old record","Afghanistan spinner Rashid Khan has become the youngest to occupy the top spot in the ICC ODI bowlers' rankings, breaking former Pakistani spinner Saqlain Mushtaq's 21-year-old record. Rashid, aged 19 years 152 days, picked 16 wickets in the Zimbabwe series, to share the top spot with India's Jasprit Bumrah. Rashid also broke into the top five in the all-rounders' rankings."
Samsung unveils worldâs largest SSD with 30 TB storage,"Samsung has unveiled world's largest solid state drive (SSD) which offers around 30TB of storage. The  2.5-inch storage device is capable of holding 5,700 HD movies or roughly 500 days of non-stop video and offers twice the capacity of the company's previous-best 15.36 TB SSD. Samsung also plans to expand the lineup including 15.36TB, 7.68TB, 3.84TB later this year. "
PM Modi didn't receive Canada PM despite earlier tweet,"PM Narendra Modi did not receive his Canadian counterpart Justin Trudeau at Delhi's Indira Gandhi International Airport after he arrived for his seven-day trip on PM Modi's invitation on Saturday. After meeting Trudeau at the World Economic Forum's plenary session in Switzerland's Davos in January, PM Modi had tweeted, ""Looking forward to welcoming you to India next month."""
Delhi prisoner flees after aides throw chilli at cops,"A prisoner managed to escape from the custody of the Delhi Police on Monday after his aides threw chilli in the eyes of constables. The incident happened when he was taken to Maulana Azad Institute of Dental Sciences for a check-up. While the police personnel accompanying him have been suspended, a special team has been constituted to trace the prisoner."
Condom-shaped dresses showcased at London Fashion Week,"Fashion designer Edwin Mohney showcased condom-shaped dresses and rubber stilettos that seemed to resemble United States President Donald Trump's head at the London Fashion Week. Meanwhile, other designs in his collection were seemingly inspired by inflatable swimming pools and bathtubs. The collection has gone viral on Instagram."
Unknown person now Bitcoin billionaire post $344M investment,"An unknown investor, who bought Bitcoin worth $344 million earlier this month, has now become a Bitcoin billionaire. The investor had purchased 41,000 Bitcoins at an average of $8,400, taking his total count to 96,000 Bitcoins. Since then, Bitcoin price has surged by nearly 37% to over $11,500, taking the total net worth of all his Bitcoins to $1.1 billion."
 Cryptocurrencies could drop to near-zero: Ethereum founder,"The Co-founder of Ethereum platform and cryptocurrency, Vitalik Buterin, has warned that cryptocurrencies ""could drop to near-zero at any time"" as they are ""a new and hyper-volatile asset class"". ""Don't put in more money than you can afford to lose,"" he added. He further said that traditional assets are still the ""safest best"" to store one's life savings."
"We live in sex starved nation, says TV actor Sumeet Raghavan","'Sarabhai Vs Sarabhai' actor Sumeet Raghavan has said that in India, it's like living in a sex starved nation. He said this following the incident where a man inside a BMW car started masturbating in front of the actor's wife. ""It was the case 30 years ago too...even when our parents were children, such cases came to light,"" added Sumeet."
Priyanka approached to star in sequel of 'Aitraaz': Reports,"Filmmaker Subhash Ghai has reportedly approached Priyanka Chopra to star in the sequel of the 2004 film 'Aitraaz'. She is said to have supported the idea of the sequel and told Ghai that she will try working around her dates. Priyanka, who played the antagonist, won the Filmfare Award for Best Actor in a Villainous Role for the film."
Twitter reacts to Olympic skater's 'Game of Thrones' routine,"Reacting to German figure skater Paul Fentz's Winter Olympics free skate routine to music from 'Game of Thrones', a user tweeted, ""The German ice skater cosplaying Jaime Lannister and dancing to the GoT theme wins a gold medal at life."" ""Not going to lie, the #GameOfThrones theme song makes me want to dance on ice, too"", tweeted another user."
Online marketplace ShopClues raises $1 million,"Gurugram-based online marketplace ShopClues has raised $1 million from Mumbai-based venture capital firm Unilazer Ventures, amid reports of a cash crunch. The Indian arm of Clues Network has allocated about 1,027 equity shares to the startup for raising this round, as per business research platform Paper.vc. Tiger Global, Nexus Venture Partners and GIC are some notable investors in ShopClues."
Canada startup developing skin patch to deliver drugs,"Canada-based biotech startup Avro is developing skin patches to deliver drugs to patients who are unable to swallow or chew.  It is based on a technology which uses a biopolymer as platform for passive transdermal drug delivery of small molecules and drugs. The patches act much like nicotine patches and can deliver a variety of drugs, including allergy medications."
Walmart-Flipkart deal will include retail chain: Report,US-based retail giant Walmart's proposed deal with Indian e-commerce firm Flipkart will reportedly include a provision to set up a chain of retail stores across the country. Earlier reports also suggested Walmart might invest $5-$10 billion for a substantial stake in Flipkart at $20 billion valuation. This comes after rival Amazon launched its own food retail service in India.
8000-year-old grave reveals human skulls mounted on poles,"Researchers have uncovered the remains of several Mesolithic-era people with wounds, including wooden poles through two skulls, from an underwater grave in present-day Sweden. Since 2011, the researchers have found the remains of 11 adults where the males were hit on top or near the front of the head, while the females were typically hit from behind."
Asteroid 'time capsules' may explain how life started: Study,"US-based researcher Nicholas Hud has said that space rocks play the role of ""time capsules"", showing what molecules originally existed in our solar system. Asteroids falling to Earth test the validity of models which describe how their molecules helped give rise to life, said Hud adding the catalogue of molecules could reveal compounds not considered before."
How did vampire bats evolve to survive only on blood?,A genome study on common vampire bats by over 30 international researchers has revealed that the mammals eased into the blood-only diet by feeding on blood-sucking ticks and mosquitos. Scientists noted blood is low in nutrients and may also harbour viruses while finding over 280 kinds of gut bacteria in vampire bats that could make most other mammals unwell.
83-year-old man marries 30-year-old woman to have a son,"An 83-year-old man in Rajasthan's Karauli married a 30-year-old woman so that he could get a son to look after the property owned by him, according to reports. The man is still married to his first wife, with whom he has two daughters. He had lost his only son 20 years ago due to a disease. "
Parliament House to set up crÃ¨che facility,"Lok Sabha Speaker Sumitra Mahajan has notified that a 1500-square foot crÃ¨che facility will be set up in the Parliament House for an ""inclusive and supportive work environment"" for its female employees. This comes after Women and Child Development Minister Maneka Gandhi wrote to Mahajan saying that the facility was crucial, as one-third employees at the Parliament are women."
