headlines,text
"I canât sleep, scared to enter class: Ryan victim's friend","The best friend of the Class 2 boy, who was murdered on September 8 in Ryan International School, has said that he cannot sleep and is scared to enter the class. ""It was my birthday... I will not be able to celebrate my birthday normally as I lost my best friend on the day,"" he added."
Yuvraj only player to hit 6 sixes in 1 over off pace bowling,"Yuvraj Singh is the only player to hit six sixes in an over off pace bowling, achieving the feat in a Stuart Broad over in an India-England World T20 match on September 19, 2007. Yuvraj went on to score international cricket's fastest 50 off 12 balls, becoming the second player to hit six sixes off an over at world level."
Toxic emissions by industries worse than genocide: Delhi HC,"The discharge of poisonous substances by illegal industries is worse than genocide or a war crime, the Delhi High Court said on Monday during the hearing of a Public Interest Litigation (PIL). Calling it a ""murderous attack on the life of people"", the court directed all the civic agencies to ensure that illegal industrial units are closed in Delhi."
Delhi's underage drinkers have easy access to liquor: Survey,"Youth in Delhi below the legal drinking age of 25 years are easily able to buy liquor at pubs, vends, and bars without having to produce age proof, a survey conducted by a non-profit group said. This not only makes a complete mockery of the minimum age law but also severely fuels underage drinking and drunk driving, the survey observed. "
Uber India apologises for 'sexist' message to users,"Ride-hailing startup Uber on Sunday apologised for sending its users a 'sexist' promotional message in Bengaluru. ""Dear Husbands, a gentle reminder - Today is Wife Appreciation Day! Order on UberEATS and let your wife take a day off from the kitchen,"" the message read. Uber later tweeted that the message had been ""totally inappropriate""."
JNU decides to replace 18-year-old sexual harassment panel,The Jawaharlal Nehru University on Monday decided to replace the 18-year-old Gender Sensitisation Committee Against Sexual Harassment (GSCASH) with an Internal Complaints Committee (ICC). Students and teachers criticised the move by calling it an attempt to influence the findings of inquiry committees as the ICC members will be nominated by the administration unlike the elected members of GSCASH.
"Central Railway coach with LCDs, fridge makes maiden journey","The inaugural run of the glass-roofed Vistadome coach on the Jan Shatabdi Express took place between Mumbai and Goa on Monday. The Central Railway attached the 40-seat coach to the Express on the route to allow passengers to get a panoramic view of the Konkan region and the Western Ghats. The coach features 12 LCDs, a fridge and a freezer. "
2 trains derail in 2 days at same spot in Uttar Pradesh,"The engine of a goods train derailed near Sitapur in Uttar Pradesh on Tuesday morning, a day after Burhwal-Balamau passenger train engine derailed at the same spot. Notably, there have been over five train derailments in different parts of the country in the month of September. Further, over 20 were killed last month in the Utkal Express derailment."
"Underwater 'city' built by octopuses found, named Octlantis","US-based researchers have discovered underwater dens with pilings of shells and holes dug into sand, home to about 15 octopuses, off the Australian coast. At the site, dubbed 'Octlantis', researchers observed mating and signs of aggression, with some octopuses seen evicting other animals. The site was a few hundred metres away from the first such site 'Octopolis', found in 2009."
Profitability not the highest priority: Flipkart CEO ,"Flipkart's CEO Kalyan Krishnamurthy in an interview this week said, ""Profitability is not the highest priority today"" for the homegrown e-commerce startup. He added that Flipkart wants ""to bring as many people as possible into the e-commerce fold"". Krishnamurthy further said the startup whose ""large part"" of business comes from mobile phones, is ""comfortable on the burn"" it currently has."
Zomato now a profitable company: CEO Deepinder Goyal,"Food ordering startup Zomato's CEO Deepinder Goyal has claimed that Zomato is now a profitable company. In a blog post, Goyal wrote the startup is ""generating enough cash to cover for the millions of dollars of investments"" they are making. In June, Zomato reported revenues of â¹332.3 crore for 2016-17, up by 80.6% from â¹183.9 crore in the previous year."
"4,200 startups registered with Karnataka govt: IT Minister","Karnataka IT Minister Priyank Kharge recently said nearly 60% or 4,200 out of about 7,200 startups in the country have registered with the state's Startup Cell. Speaking at a meet attended by startups and enterprises, Kharge hailed Karnataka as the first Indian state to have a startup policy. He added that Karnataka government was introducing new programmes to encourage startups."
Highest temp ever recorded on Earth due to meteorite: Study,"An international team of researchers has found evidence of a meteorite hitting Earth 38 million years ago, which produced the highest temperature ever found to exist naturally on the planet's surface. The team analysed a 28-kilometre-wide crater in Canada and found that the heat generated by the impact would have reached a temperature of at least 2,370ÂºC."
"Scientists develop flexible, waterproof solar cells","Japanese researchers have developed an ultra-thin photovoltaic device, which can continue to provide electricity even after being soaked in water or being stretched and compressed. The prototype had an energy efficiency of 7.9%, which decreased to 7.5% on dipping in water for two hours. Further, the device worked at 80% of its original efficiency even when compressed to nearly half."
"Note ban, hasty GST rollout affected GDP: Manmohan Singh","Former Prime Minister Manmohan Singh on Monday warned that demonetisation and ""hasty"" implementation of GST are bound to impact GDP growth adversely. He said both the moves have impacted informal and small scale sectors, which account for about 40% of India's $2.5 trillion economy. He further said that 90% of India's employment is in the informal sector."
Protests in Gujarat over Sunny's Navratri-themed condom ad ,"A Navratri-themed condom advertisement featuring Sunny Leone has led to protests by Surat-based group Hindu Yuva Vahini. The message in Gujarati on the hoarding translates to 'This Navratri, play but with love'. ""The insinuation on the hoardings from a condom brand insults the religious sentiments of Hindus,"" said the leader of Hindu Yuva Vahini."
CBFC orders 45 cuts in film on child trafficking: Report,"According to reports, the Prasoon Joshi-led Censor Board has given an A certificate and ordered 45 cuts in 'Love Sonia', which deals with the topic of child trafficking. It has reportedly ordered that all Hindi and English abuses must be removed, and that scenes of sexual abuse must be reduced. The film stars Manoj Bajpayee, Freida Pinto and Rajkummar Rao."
Rajdeep Sardesai calls Arnab's Gujarat riot story 'fekugiri',"TV Today Consulting Editor Rajdeep Sardesai on Tuesday tweeted a video of Republic Editor-in-Chief Arnab Goswami speaking about an incident of his car being attacked during the 2002 Gujarat riots, and termed it 'fekugiri'. Alleging that Goswami ""wasnât even covering the riots then"", Sardesai further said that the incident had happened with him and not Goswami."
"Women attack each other, fight over free sarees in Telangana","A video of Telangana government's free saree drive has surfaced online, showing some women screaming, slapping and pulling each other by hair in a brawl over who would get the free clothes. The state government had on Monday begun free distribution of over one crore sarees for women below the poverty line for the upcoming Bathukamma festival."
Ashwin arranges India-Australia ODI ticket for ailing fan,"Indian spinner Ravichandran Ashwin's foundation arranged a box ticket for the first India-Australia ODI for 43-year-old P Venkatesan, a fan who is suffering from a kidney-related ailment. Ashwin has not been included in the Indian squad for the first three ODIs of the five-match series. Notably, the spinner is currently in the UK, playing county cricket for Worcestershire."
Chhattisgarh school asks question on Blue Whale Game in exam,"Delhi Public School in Chhattisgarh's Korba district had a question in a Hindi-language exam for Class 9, asking students to write in 50 words how two friends might converse about the Blue Whale Challenge. The question drew flak from students' parents and education authorities, with Korba district education officer calling it an ""open violation of safeguards""."
"U'khand tourism policy to focus on homestays, rural tourism","A new Uttarakhand tourism policy will focus on homestays and rural tourism, Tourism Minister Satpal Maharaj announced on Monday. The policy, the first since Uttarakhand was created in 2000, will be sent for approval to the government in October. Maharaj added that tourism will also be made investor friendly as ""attracting investors to the state will be key for development."""
Nobody ready to take up LeT leadership in J&K: Police Chief,"Jammu and Kashmir Police Chief on Monday said that he has heard that nobody was ready to take up the post of commander in terror group Lashkar-e-Taiba. The statement comes after the security forces killed Abu Ismail, Amarnath Yatra attack's mastermind, who was reportedly going to replace slain militant Abu Dujana as the LeT commander for Kashmir division."
"IndiGo letting flyers take earlier flights for â¹1,000 extra","IndiGo has launched a new offer allowing travellers to prepone their flights if they reach airports early, at the cost of â¹1,000. 'IndiGo Early' will be available to domestic flyers who wish to prepone their flights to earlier ones, but the time difference between these flights should not exceed four hours. Notably, the scheme cannot be used to postpone flights. "
"Man cycles around the world in 79 days, breaks world record","Mark Beaumont, a cyclist from Scotland, has set a new world record by successfully circumnavigating the globe in 79 days on his bicycle. He smashed the previous record of 123 days after traveling almost 29,000 km and crossing 16 countries as a part of his journey. Beaumont cycled for 16 hours a day, covering almost 386 km each day."
Flipkart's Big Billion Days starts from September 20th,"India's biggest sale, the Flipkart Big Billion Days are back from September 20th to 24th. The mega event will finally bring a solution to the biggest Indian woe of Mehengaai, that has been consistent across all generations. Flipkart is set to offer tonnes of exclusive deals and epic discounts to the consumers because for these 5 days Mehengaai Giregi."
30% consumers do not pay restaurant service charge: Survey,"A recent survey has revealed that around 30% people do not pay service charge levied by restaurants after the government termed the charge voluntary, asking people only to pay it if satisfied by the service. It further revealed that the 30% included 21% respondents who weren't asked for the charge, and 9% who got it removed from the bill."
2 die while cleaning sewer at Sant Rampal's ashram in Delhi ,"Two devotees died while one was injured on Monday after inhaling toxic gases while cleaning sewer at the ashram of jailed godman Sant Rampal in Delhi's Mundka. This comes after the Delhi government recently banned manual cleaning of sewers. Police said legal action could be taken against the ashram, which is being managed by devotees since Sant Rampal was arrested."
101-year-old Australian becomes world's oldest female skydiver,"At 101 years and 110 days old, Adelaide's Irene O'Shea became the world's oldest female skydiver after plunging from a height of 14,000 feet in South Australia on Sunday. Irene, who was raising money for Motor Neurone Disease (MND) through her feat, also performed a 12,000-foot tandem jump last year to mark her 100th birthday."
BCCI files appeal against lifting Sreesanth's lifetime ban,The BCCI has filed an appeal in Kerala High Court against the lifting of lifetime ban imposed on cricketer Sreesanth. The board stated that the High Court's August 7 decision of lifting the ban following Sreesanth's appeal was contrary to existing norms. The pacer was banned for life by the BCCI over 2013 Indian Premier League (IPL) spot-fixing case.
Mumbai garden to be reopened for sports after over 20 years,"The Mumbai civic body will reportedly allow children to play sports in the Raosaheb Patwardhan garden, one of Bandra's oldest open spaces, after more than 20 years once the authorities reclaim it from an NGO. The NGO did not allow children to play games like football as it had banned sports activities in the ground in order to maintain grass. "
App lets users put iPhone X 'notch' on Android phones,"Internet hosting service GitHub user 'idoideas' has developed an app called 'XOutOf10' which allows users to put the iPhone X 'notch' on Android phones running Android 6.0 Marshmallow or above. The 'notch' in iPhone X screen is used for camera and Face ID sensors, while the 'notch' customised for Android phones is just black space and will have no functions."
"Moon covers 3 planets, 2 asteroids, 1 star in a single day","The Moon on Monday occulted three planets: Mars, Venus and Mercury, two asteroids, and a star named Regulus within 24 hours, according to the US Naval Observatory. When the Moon blocks the view of a celestial body besides the Sun, it's called an occultation. Notably, the alignment involving the Moon, three planets and Regulus happens only once every 28 years."
Philippines fires entire city police force over killings,"The Philippines has fired the entire police force of the Caloocan city after some of its members were suspected of killing three teenagers and others were seen robbing a house on surveillance cameras. The 1,200-strong police force will be relieved in batches and replaced. Officers will undergo 45 days of retraining after which those facing no charges will be reassigned."
"More the sanctions, faster will be nukes completion: N Korea","North Korea has warned that the more the US and its allies pursue sanctions against it, the faster it will complete the development of its nuclear and ballistic missile programme, according to reports. The UN Security Council recently imposed fresh sanctions against North Korea, banning its textile exports and capping its oil imports following its sixth nuclear test."
Teen who climbed peak in Superman underwear gets hypothermia,"A 19-year-old who completed the 1,085-metre climb of Wales' highest mountain Snowdon while wearing only Superman underwear developed hypothermia while returning via train from the summit. Nathan French managed to raise over Â£1,500 (â¹1.3 lakh) for the Dementia UK charity in honour of his grandmother through the stunt. Notably, he has since recovered. "
What is meant by a shell company?,"Shell companies include multiple layers of companies created for the purpose of diverting money or for money laundering. Most shell companies do not manufacture any product or render any service, and are mostly used to make financial transactions. Generally, these companies hold assets only on paper and not in reality."
Congress trolled for seeking credit for Sardar Sarovar Dam,"The Congress on Monday posted a poll on Twitter, asking which Indian Prime Minister laid the foundation stone of the Sardar Sarovar Dam. People responded to the polls with their own polls like ""When did construction start - a) Day of foundation stone, b) 1 year later, c) Cong forgot about the project, d) 1987""."
"Ivanka Trump meets Sushma Swaraj, calls her 'charismatic'","Indian External Affairs Minister Sushma Swaraj and US President Donald Trump's daughter and advisor Ivanka Trump met in New York on the sidelines of the UN General Assembly. The two had discussions on women entrepreneurship and workforce development in both the countries, following which Ivanka tweeted, ""I have long respected India's accomplished and charismatic Foreign Minister Sushma Swaraj."""
Pakistan is the face of global terrorism: India at UNHRC,"India slammed Pakistan at the UN Human Rights Council session in Geneva, calling it the face of global terrorism. ""Even the Foreign Minister of Pakistan has admitted that internationally banned [terror] outfits...are operating from within Pakistan,"" India maintained. It further advised Pakistan to focus their energies on improving human rights situation and dismantling terror infrastructure."
Bowled by your yorker: Sindhu after Sehwag congratulates her,"Shuttler PV Sindhu, who became the first Indian to win Korea Open on Sunday, thanked Virender Sehwag for his wishes. ""Sir Bowled by your yorker!! but very inspiring indeed. Will remember always to excell in my career!"", tweeted Sindhu. Sehwag had congratulated Sindhu, tweeting, ""At 22...Sindhu is a legend. What a player! Congratulations on this stunning finals win.Most breathtaking badminton."""
"Pradyuman's dad writes to PMO, says school destroyed proofs",Pradyuman's father Varun Thakur wrote to the Prime Minister's Office seeking permission for Gurugram's Ryan International School's closure for unhindered investigation in his son's murder case. Thakur accused the school of destroying the evidence with the help of students and staff immediately after the murder. He said the reopening would lead to destruction of any kind of evidence still intact.
Over 10k Noida school staff receive safety measures training,"Over 10,000 staff members from 124 private schools in Uttar Pradesh's Gautam Buddha Nagar district attended a day-long workshop organised by the Noida Authority on safety norms for child safety. The workshop briefed principals, teachers, security guards, drivers, conductors, and housekeeping staff. This comes after a 7-year-old was found murdered at Gurugram's Ryan International School."
Class 9 girl 'thrown off' school building in UP dies,"A Class 9 girl of an Uttar Pradesh school died on Monday after falling off from the school building's third floor. Her parents filed a complaint alleging she was thrown off the building, following which the school management has locked down the school and become untraceable. The police said that the principal's phone has been switched off since then."
"Man slashes 5 people, injures self with blade in Delhi","A 24-year-old man injured five people by slashing them with a shaving blade in Delhi's Mangolpuri on Sunday. The accused, who was allegedly drunk, attacked the shopkeeper, his wife, and son after the shopkeeper refused to give change for â¹500 that he offered for a cigarette. However, the accused slashed himself too when the locals overpowered and thrashed him."
Hardik Pandya batted with Mumbai Indians' gloves in 1st ODI,"Indian all-rounder Hardik Pandya, who scored a 66-ball 83 in the first ODI against Australia, was spotted wearing his IPL side Mumbai Indians' gloves while batting. Reacting to it, a user tweeted, ""Hardik Pandya does justice to MI slogan: Dil se Indian, Mumbai Indians."" During the Champions Trophy too, Pandya was seen batting while wearing Mumbai Indians' gloves."
India's Purnima wins pentathlon gold at Asian indoor meet,"Indian athlete Purnima Hembram bagged gold in women's pentathlon event at the 5th Asian Indoor and Martial Arts Games in Turkmenistan on Monday. Hembram, who was participating in her career's first pentathlon, broke the Indian record by scoring 4,062 points and won the event by more than 100 points. Meanwhile, Tejinder Singh Toor won silver in men's shot put."
Unemployed man kills wife for not getting MBBS seat,"The police have arrested a 26-year-old man in Telangana's Khammam district for allegedly killing his 24-year-old wife on Sunday. The accused reportedly strangled her and then set her on fire after she failed to get a seat in MBBS for the third time in a row. Her husband, who was unemployed, reportedly wanted to live on the money she earned."
Airline messages 4 lakh passengers about cancelled flights,"Ryanair has messaged 4 lakh passengers to tell them their flights have been cancelled. While apologising ""unreservedly"", Ryanair CEO Michael O'Leary said travellers vowing to never fly the airline again would certainly return due to its low fares. It had earlier said it would cancel 40 to 50 flights daily until October 31 due to a backlog of staff leave."
Won't allow creation of second Israel: Iraq on Kurdish state,"Iraq's Vice President Nouri al-Maliki warned on Sunday that his government won't tolerate the creation of ""a second Israel"" in the form of an independent Kurdish state. This comes after Israeli PM Benjamin Netanyahu announced support for the planned Kurdish independence referendum. Warning against the vote, Maliki said it will have ""dangerous consequences for security and unity of Iraq."""
"20,000 Islamists in B'desh protest against Rohingya crisis ","At least 20,000 Islamist hardliners in Bangladesh protested on Monday against violence targetting the Rohingya Muslims in Myanmar. The protesters marched through the streets of capital Dhaka and police foiled a planned siege of the Myanmar embassy. Myanmar's crackdown on Rohingya militants that erupted last month has forced over 4 lakh civilians to flee to Bangladesh."
Dawood Ibrahim's brother Iqbal Kaskar arrested for extortion,"Underworld don Dawood Ibrahim's brother Iqbal Kaskar has been arrested in Mumbai on charges of extortion. Encounter specialist Pradeep Sharma, who was recently reinstated in the Maharashtra Police, led the team which arrested Kaskar from his residence. This was reportedly based on a complaint by a businessman, who claimed to have received calls from members of Kaskar's gang."
Light-based information stored as sound for the first time,"Researchers at the University of Sydney have successfully managed to store light-based information as sound waves on a computer chip for the first time. The successful conversion and reversion of light-based information to sound waves will help in the development of photonic computers, which are claimed to be 20 times faster than current electronic computers."
Ex-White House Press Secretary mocks Trump over crowd size,"Former White House Press Secretary made a surprise appearance during the 2017 Emmy Awards on Sunday and took a reported dig at President Donald Trump's claims over his inauguration crowd size. ""This will be the largest audience to witness an Emmys, period. Both in person and around the world,"" Spicer who resigned from Trump's administration in July this year said.nn"
5 people shot dead in clash over parking in Haryana village,"Five people were shot dead and six others were critically injured after two groups clashed allegedly over a parking issue in a village in Haryana's Faridabad on Sunday. Some villagers claimed that the two groups had been involved in a dispute for the last few years, according to police. An FIR was registered against 25 people by Faridabad police."
Politicians to act in Ramlila at Delhi's Red Fort,"The Luv Kush Ramlila Committee, one of the oldest organisers of Ramlila in Delhi, has reportedly engaged members of Parliament and Councillors to play mythological characters in the theatrical enactment of Ramayana this year. While MoS for Social Justice and Empowerment Vijay Sampla is expected to play the role of Nishadraj, Delhi BJP President Manoj Tiwari will portray Angad. "
"First you eat meat, then meat eats you: Maneka Gandhi","Adding that studies from the past three decades indicate that meat is bad for the human body, Union Minister Maneka Gandhi on Monday said, ""First you eat meat, then meat eats you."" Stating that every part of the human body is vegetarian, she explained that the body becomes vulnerable to diseases when alien substances like meat are put into it.  "
N Korea will be destroyed if it continues recklessness: US,"US Ambassador to the UN Nikki Haley has warned that North Korea will be ""destroyed"" if it continues its ""reckless behaviour"" and force the US and its allies to defend themselves. Adding that the US and its allies don't want that, Haley said US Defence Secretary General James Mattis will take care of North Korea if diplomatic measures fail."
"Indonesian shipping firm's stock surged 3,100% in 4 months","Shares of Indonesian shipping services company Pelayaran Tamarin Samudra have surged nearly 3,100% in just four months. Pelayaran sold 750 million shares in its IPO at 110 rupiah each, which is now trading at around 3,510 rupiah. Notably, Pelarayan is the top gainer among Indonesia's 559 stocks this year and is valued at about $1 billion."
"If woman can make a baby, she can surely make a film: Tisca","Tisca Chopra, while talking about the need for women to ""start writing, producing and directing"" in Bollywood, said that if a woman can make a baby, she can surely make a film. Tisca added, ""Things are changing (in Bollywood), but...more needs to change... the pace...has to be faster."" She further said that the industry needs to focus more on content. "
"Kevin apologises to wife, kids over video with another woman","Actor-comedian Kevin Hart has issued an apology to his pregnant wife and children as a video, which claims to show him and a woman in a sexually provocative situation, is being investigated by the FBI. The investigation is owing to a multi-million dollar extortion attempt regarding the video. Kevin said someone was trying to seek financial gain over his ""mistakes""."
Nicole Kidman kisses co-star as her husband claps at Emmys,"Actress Nicole Kidman kissed her co-star Alexander SkarsgÃ¥rd on the lips while her husband singer Keith Urban clapped as SkarsgÃ¥rd won Emmy Award for 'Outstanding Supporting Actor in a Limited Series or a Movie'. ""Don't sweat it, Nicole...I would kiss Alexander SkarsgÃ¥rd in front of my husband too,"" tweeted a user. They are co-stars on TV series 'Big Little Lies'."
'Chal Tu Apna Kaam Kar' song from Rajkummar's 'Newton' out,"'Chal Tu Apna Kaam Kar', the first song from the Rajkummar Rao starrer 'Newton' has been released. The makers have described the song as ""a shout out to India to get going"". The track has been sung by Amit Trivedi, composed by Rachita Arora with lyrics by Irshad Kamil. Directed by Amit Masurkar, the film will release on September 22."
Shekhar Suman trolled for his veiled comments on Kangana,"Shekhar Suman has been trolled for his tweet, which is said to be a veiled dig at Kangana Ranaut, recent controversial statements she made and her film Simran's box office performance. A user tweeted, ""Jealous of her acting or success?"" Meanwhile, another user called Suman a ""retired hurt buddhe"". A tweet read, Find a good film for your flop son."""
Stores in Gurugram malls sealed over violation of norms,An enforcement team of Gurugram district town planning department sealed several stores in six malls on the city's Sohna road over violation of norms including the construction of structures in basements. This comes after several shoppers complained of obstruction in walking and parking vehicles due to congestion. The department will reportedly continue the enforcement drive in malls.
World's costliest player argues over penalty with teammate,"World's costliest footballer PSG's Neymar had an argument with teammate Edinson Cavani over a penalty on Sunday. Neymar was seen seemingly asking Cavani if he could take it but the latter ignored his request. Earlier in the game, there was a dispute over a direct free kick when Dani Alves took the ball from Cavani and gave it to Neymar."
"Everybody sitting, legend sleeping, tweets user about Dhoni","Reacting to MS Dhoni lying down while waiting at the airport, a user tweeted, ""While everybody is sitting, this legend is sleeping like a boss. One in the whole world for a reason.MS Dhoni"". Other users reacted with tweets like, ""UN should give international coolest person award to @msdhoni,"" and ""Mahi is me lmao. Never misses a chance to sleep."""
6 tourists washed away after stream overflows in Karnataka,"Six tourists from Goa were reportedly washed away in an overflowing stream at a waterfall near Karnataka's Karwar on Sunday. The water surged following the flash floods caused by heavy rains. Adding that two corpses were recovered, police officials said they could not locate the four missing tourists despite the State Disaster Response Force launching a search operation."
Rat poison mixed in water at madrassa: Ex-Vice Prez's wife,"Former Vice President Hamid Ansari's wife Salma Ansari alleged that two unidentified men mixed rat poison in the water tank of the madrassa run by her in Uttar Pradesh's Aligarh. A student, who saw the men mix something in the tank, was reportedly threatened with a pistol when he questioned them. Police have sent the water samples for forensic tests.    "
Video: Fake I-T men caught duping Delhi family thrashed  ,"A video of a businessman's family in Delhi thrashing a group of men who posed as Income Tax officials to cheat them has surfaced online. A group of six men allegedly went to their house on the pretext of investigating tax evasion of over â¹20 crore. Later, the family grew suspicious and called on their neighbours who alerted the police.  "
Bengaluru BJP worker's son arrested for assaulting cop ,"The police on Sunday arrested BJP worker Chi Na Ramu's son and three others for allegedly assaulting a police constable outside a bar in Bengaluru's Rajajinagar. The accused, who were under the influence of alcohol, assaulted the police constable with his lathi after he intervened in a fight picked by them. Ramu alleged that police assaulted his son in custody."
Alleged al-Qaeda operative Shomon Haq arrested in Delhi,"Alleged al-Qaeda operative, Shomon Haq was arrested by Delhi Police Special Cell on Sunday. According to the police, the 26-year-old terrorist is a British citizen who was associated with al-Qaeda since 2013. He had come to India to set up bases in Mizoram and Manipur in order ""to recruit people and send them to Myanmar,"" police added."
May quit ruling alliance with BJP in Maharashtra: Shiv Sena,"The Shiv Sena on Monday said it is considering quitting its ruling alliance with the BJP in Maharashtra since it was upset with the party and Maharashtra CM Devendra Fadnavis. During a meeting with Shiv Sena chief Uddhav Thackeray, party members alleged that their development work gets delayed due to laxity by the government."
Afghan asylum-seekers rape 16-year-old girl in Germany,"Two Afghan asylum-seekers raped a 16-year-old girl near a refugee camp in Germany, according to police. A third Afghan asylum-seeker also attempted to rape the girl but was stopped by a passerby. Two of the suspected perpetrators were taken into custody while the third was freed after a judge ruled he didn't pose any threat."
Disqualified Pakistan PM Nawaz Sharif's wife wins bypolls,"Disqualified Pakistani PM Nawaz Sharif's wife Kulsoom Nawaz on Sunday won the by-elections for the National Assembly seat in Lahore. The seat was left vacant after Sharif was disqualified by the Supreme Court over the Panama Papers case. Hailing the victory, Sharif's daughter Maryam Nawaz said that voters had rejected ""the conspiracy against democracy""."
Iraq kills over 300 ISIS terrorists in 42 air strikes,"Iraqi jet fighters carried out 42 air strikes on Sunday, killing around 306 Islamic State militants, including four terrorist leaders, and destroyed many of their posts, the Iraqi military has said. Earlier, the Iraqi security forces dislodged ISIS militants from the key cities, however, the areas near the border with neighbouring Syria remained under the militants' control."
US museum offers virtual interviews with Holocaust survivors,"The Museum of Jewish Heritage in the US is offering virtual interviews with two Holocaust survivors, Eva Schloss, Anne Frank's posthumous stepsister, and fellow survivor Pinchas Gutter. The interviews have been created using hours of recorded high-definition video and language-recognition technology. The project is meant to give future generations a way to talk to the survivors, its creator said."
"Belarus church art shows Obama, Putin kneeling before Jesus","A fresco has appeared on the wall of a church in Belarus, showing Russian President Vladimir Putin and ex-US President Barack Obama kneeling before baby Jesus. Adding that the painting shows both the poor and the rich worshipping Christ, the church's priest said, ""Sooner or later all will come to worship Christ because Christ is the Lord for every person."" "
How much does a newly-recruited NASA astronaut earn?,"A newly-recruited NASA astronaut's salary lies between â¹42 lakh and â¹92 lakh per year. The space agency revealed that it received a record 18,300 entries when it invited applications for a new class of astronaut trainees last year, from which only 12 were selected. NASA requires applicants to be graduates in a field of science, technology, engineering or mathematics."
Avast-owned software CCleaner hacked to spread malware ,"Computer utility software CCleaner, which is owned by cybersecurity company Avast, was hacked to inject and spread malware to its users. The malware gave hackers unauthorised access to the infected computer's personal information. Avast-owned Piriform, which runs the CCleaner software, later solved the issue and claimed that the malware did not harm any user."
"If Trump won Emmy, he wouldn't have run for Prez: Colbert","While hosting the 2017 Emmy Awards, US comedian Stephen Colbert mocked President Donald Trump by saying if he would have won an Emmy for his show 'The Apprentice' then he wouldn't have run for President. Colbert further told the audience, ""This is all your fault"" as ""Emmys mean a lot to Trump"". Trump didn't win an Emmy despite multiple nominations."
"Video: U'khand minister insults teacher, gets his math wrong","A video of Uttarakhand Education Minister Arvind Pandey insulting a government school teacher has surfaced online. The video shows him asking her what equals '- + -' in chemistry, to which she correctly replies 'negative'. He then asks her what would be the answer in mathematics, and incorrectly tells her that it would be 'positive' before she could answer."
Bihar to give tablets to youth in skill development programme,"Bihar Deputy Chief Minister Sushil Modi said on Sunday that the state government is planning to give tablets to youth who are trained under the Skill Development Programme. While addressing a programme on Labour Welfare Day, he said that the number of Industrial Training Institutes in Bihar has gone up to over 1,000 from just 55 a few years ago."
Railways to recruit 1 lakh people to ensure safety,"The Ministry of Railways has reportedly decided to recruit one lakh people in the 'sanraksha shreynee' (safety category). The move comes after five incidents of train derailment were reported in the month of September. The Railway Ministry will also start a track renewal exercise under which almost 2,000 km of track would be renewed to reduce derailments, report said."
"UP CM Yogi Adityanath, Deputy CMs take oath as legislators","Uttar Pradesh CM Yogi Adityanath and his two Deputy Chief Ministers, Keshav Maurya and Dinesh Sharma on Monday took oath as members of the state Legislative Council. They were elected unopposed in by-elections to seats that fell vacant after sitting members resigned. Notably, Adityanath and his deputies needed to join one of the two state legislatures to continue as ministers."
New China-Nepal highway may be used by military: Reports,"China has opened a 25-metre wide strategic highway in Tibet which links it to Nepal. The highway, which will allow China to forge a route into South Asia, could reportedly be used for civilian as well as military purposes. Notably, any extension of the road and railway connectivity to South Asia will be through India."
Huawei takes a dig at Apple over face recognition tech,"China-based smartphone maker Huawei trolled Apple's face recognition technology, used in the latest iPhone devices. In a Facebook post, it showed a clown emoji animation failing to unlock a smartphone, mocking Apple's Face ID technology which failed to recognise its software chief's face during iPhone X launch. The video ends with Huawei announcing it will unveil ""#TheRealAIPhone"" on October 16."
Pak prepares 'toughest' diplomatic policy for US: Report,"Pakistan has reportedly prepared the 'toughest diplomatic policy' to deal with the US if sanctions are imposed on it or if its status as a non-NATO ally is lowered. The policy includes limiting diplomatic ties with the US, reducing cooperation on terror-related issues and non-cooperation in US strategy for Afghanistan. This comes after the US criticised Pakistan for harbouring terrorists.    "
What does Sahara's â¹1 lakh cr Aamby Valley property contain?,"Sahara Group's luxury resort town Aamby Valley City, which has been put up for auction by the Supreme Court, is spread over 10,000 acres. It consists of 3 manmade lakes, 11 water bodies, and has a private airport. Further, it features a golf course spread over 256 acres, water aerodrome for amphibious aircraft, individual villas and movie hall among others."
Forever 21 accused of copying another company's design,"Fashion retailer Forever 21 was, on Thursday, accused of copying a T-shirt design from creative agency WORD. The company said they first designed the t-shirt to raise donations for NGO Planned Parenthood, with 25% of each sale going to the organisation. ""We're not ones to point fingers but this looks mighty familiar...we created this shirt with a purpose,"" WORD said."
"BSNL to team up with mobile makers to launch â¹2,000 phone","State-owned telecom operator Bharat Sanchar Nigam Limited (BSNL) is going to launch a co-branded feature phone at a price of about â¹2,000 in October. ""We are tying up with device makers such as Lava and Micromax to come up with own model of co-branded bundled feature phones with very aggressive voice packages,"" BSNL Chairman and Managing Director Anupam Shrivastava said."
Consumer electronics firm Dixon stock up 60% on market debut,"Shares of consumer electronics and lighting products maker Dixon Technologies (India) advanced over 60% after debuting on stock markets on Monday. The company has debuted on the bourses by listing at â¹2,725 per share, a 54% premium on its Initial Public Offering (IPO) price of â¹1,766 per share. Notably, the Dixon Technologies IPO was oversubscribed about 117 times."
